"","암호화요양기호","요양기관명","종별코드명","시도코드명","시군구코드명","진료과목코드명","과목별 전문의수","좌표(X)","좌표(Y)"
"1897","JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ3MiQzNjE0ODEjNjEjJDEjJDQjJDgz","아산키즈소아청소년과의원","의원","서울","성동구","소아청소년과",1,127.0244963,37.5524108
"1898","JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQxIyQzIyQ3OSQ0NjE0ODEjODEjJDEjJDIjJDgz","아산키즈소아청소년과의원","의원","서울","동대문구","소아청소년과",1,127.0747898,37.5694827
"1899","JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ4OSQyNjE4MzIjNjEjJDEjJDgjJDgz","아산키즈소아청소년과의원","의원","서울","성북구","소아청소년과",1,127.0339268,37.6011698
"1900","JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQ5MiQzNjE4MzIjNDEjJDEjJDgjJDgz","아산키즈소아청소년과의원","의원","경기","하남시","소아청소년과",2,127.1932982,37.5610822
"1901","JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ2MiQzNjEyMjIjNTEjJDEjJDYjJDgz","아산탑내과의원","의원","경기","수원권선구","소아청소년과",1,126.9749008,37.2751703
"1902","JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ4MiQyNjE4MzIjNzEjJDEjJDgjJDgz","아산현소아청소년과의원","의원","서울","송파구","소아청소년과",1,127.1435829,37.4899347
"1903","JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQxMyQzNjEyMjIjODEjJDEjJDIjJDgz","아이&I소아청소년과의원","의원","서울","성북구","소아청소년과",1,127.0192671,37.6092194
"1904","JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ4OSQzNjE4MzIjODEjJDEjJDYjJDgz","아이(i)제일소아청소년과의원","의원","인천","인천서구","소아청소년과",2,126.6656884,37.5294806
"1905","JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ3OSQyNjEyMjIjODEjJDEjJDYjJDgz","아이나래소아청소년과의원","의원","부산","부산동래구","소아청소년과",1,129.0864026,35.2164418
"1906","JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQxMyQyNjEwMDIjNzEjJDEjJDgjJDgz","아이나래소아청소년과의원","의원","경기","부천시","소아청소년과",1,126.8155634,37.4847387
"1907","JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQ4MiQzNjE4MzIjNTEjJDEjJDYjJDgz","아이드림소아청소년과의원","의원","경기","파주시","소아청소년과",2,126.7451109,37.7103661
"1908","JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ3OSQzNjE4MzIjNzEjJDEjJDgjJDgz","아이든 소아청소년과의원","의원","대전","대전중구","소아청소년과",5,127.4098387,36.3220788
"1909","JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ2MiQyNjE0ODEjNDEjJDEjJDgjJDgz","아이들마음소아청소년과의원","의원","충남","부여군","소아청소년과",1,126.9096635,36.2806317
"1910","JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQyIyQ5IyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz","아이들세상의원","의원","서울","서초구","소아청소년과",1,127.0121048,37.4880543
"1911","JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ3MiQyNjEwMDIjNjEjJDEjJDQjJDgz","아이들소아청소년과의원","의원","서울","성동구","소아청소년과",1,127.0352721,37.5605386
"1912","JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ4OSQzNjE4MzIjNDEjJDEjJDQjJDgz","아이들소아청소년과의원","의원","경기","부천시","소아청소년과",1,126.8218423,37.4671064
"1913","JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5MiQyNjE0ODEjNjEjJDEjJDQjJDgz","아이들소아청소년과의원","의원","경기","수원권선구","소아청소년과",1,126.9597324,37.2680736
"1914","JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ5OSQzNjEwMDIjNTEjJDEjJDIjJDgz","아이들소아청소년과의원","의원","경기","성남분당구","소아청소년과",1,127.0893162,37.3899515
"1915","JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQwMyQyNjEwMDIjNDEjJDEjJDgjJDgz","아이랑소아청소년과의원","의원","서울","관악구","소아청소년과",3,126.9185505,37.4737442
"1916","JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ5OSQ0NjEwMDIjNDEjJDEjJDQjJDgz","아이랑소아청소년과의원","의원","부산","부산해운대구","소아청소년과",1,129.1687362,35.1661755
"1917","JDQ4MTYyMiM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQxMyQ0NjE0ODEjNDEjJDEjJDgjJDgz","아이랑온가족의원","의원","충북","영동군","소아청소년과",1,127.7868084,36.1717916
"1918","JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz","아이러브소아청소년과의원","의원","경기","수원장안구","소아청소년과",3,126.9823273,37.297172
"1919","JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzMxIyQxIyQzIyQwMyQyNjE0ODEjNjEjJDEjJDgjJDgz","아이리체소아청소년과의원","의원","전북","전주완산구","소아청소년과",1,127.1144908,35.8187996
"1920","JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz","아이린소아청소년과의원","의원","경남","양산시","소아청소년과",1,129.0257788,35.3177185
"1921","JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQyIyQ3IyQwMCQyNjEyMjIjODEjJDEjJDYjJDgz","아이마음소아청소년과의원","의원","대구","대구달성군","소아청소년과",1,128.4649564,35.8571161
"1922","JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzExIyQxIyQzIyQ3OSQzNjE4MzIjNzEjJDEjJDgjJDgz","아이맘소아과의원","의원","서울","양천구","소아청소년과",1,126.8714868,37.5168559
"1923","JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQxMyQ0NjE0ODEjNjEjJDEjJDAjJDgz","아이맘소아청소년과의원","의원","서울","구로구","소아청소년과",1,126.8582496,37.4940221
"1924","JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ4OSQzNjE0ODEjNDEjJDEjJDQjJDgz","아이맘소아청소년과의원","의원","부산","부산해운대구","소아청소년과",1,129.1219424,35.1788329
"1925","JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ3MiQ0NjEwMDIjODEjJDEjJDYjJDgz","아이맘소아청소년과의원","의원","대전","대전서구","소아청소년과",2,127.3805979,36.3454382
"1926","JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQxMyQzNjE0ODEjODEjJDEjJDYjJDgz","아이맘소아청소년과의원","의원","경북","경산시","소아청소년과",1,128.7294985,35.8344228
"1927","JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ5MiQzNjE0ODEjNTEjJDEjJDYjJDgz","아이맘소아청소년과의원","의원","경북","포항북구","소아청소년과",1,129.3359972,36.0966636
"1928","JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQxMyQyNjEyMjIjNjEjJDEjJDgjJDgz","아이맘소아청소년과의원","의원","경남","진주시","소아청소년과",1,128.1114892,35.2125689
"1929","JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNjEjJDEjJDAjJDgz","아이맘소아청소년과의원","의원","경남","양산시","소아청소년과",1,129.0018932,35.3167338
"1930","JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ5OSQyNjEwMDIjNjEjJDEjJDQjJDgz","아이맘소아청소년과의원","의원","제주","서귀포시","소아청소년과",1,126.5069911,33.2539739
"1931","JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjNjEjJDEjJDQjJDgz","아이맘소아청소년과의원","의원","경기","동두천시","소아청소년과",1,127.0533841,37.8920833
"1932","JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ5OSQ0NjEwMDIjNDEjJDEjJDgjJDgz","아이맘소아청소년과의원","의원","경기","의정부시","소아청소년과",1,127.1129308,37.7555686
"1933","JDQ4MTYyMiM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ3OSQzNjEyMjIjNjEjJDEjJDAjJDgz","아이맘심소아청소년과의원","의원","충북","청주청원구","소아청소년과",1,127.4249304,36.7062567
"1934","JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ5OSQyNjE0ODEjNjEjJDEjJDgjJDgz","아이메디컬의원","의원","경기","남양주시","소아청소년과",1,127.1256903,37.6459204
"1935","JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ2MiQyNjEyMjIjNjEjJDEjJDQjJDgz","아이별소아청소년과의원","의원","충남","아산시","소아청소년과",1,127.0570694,36.9237281
"1936","JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ5MiQyNjEyMjIjODEjJDEjJDIjJDgz","아이별소아청소년과의원","의원","경기","하남시","소아청소년과",1,127.1850022,37.5682607
"1937","JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQ2MiQzNjEyMjIjNjEjJDEjJDAjJDgz","아이보리소아청소년과의원","의원","서울","관악구","소아청소년과",1,126.9772094,37.4763242
"1938","JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ5MiQzNjE4MzIjODEjJDEjJDYjJDgz","아이본소아청소년과의원","의원","충남","천안서북구","소아청소년과",1,127.1238968,36.8265044
"1939","JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ5OSQzNjEwMDIjNjEjJDEjJDQjJDgz","아이봄연합소아청소년과의원","의원","경북","칠곡군","소아청소년과",1,128.346752,36.0687931
"1940","JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ5MiQzNjE4MzIjNzEjJDEjJDgjJDgz","아이비소아청소년과,이비인후과의원","의원","경남","진주시","소아청소년과",1,128.0833,35.1978596
"1941","JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ4MiQ0NjE0ODEjNzEjJDEjJDgjJDgz","아이비소아청소년과의원","의원","서울","금천구","소아청소년과",1,126.8974927,37.4698141
"1942","JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ4MiQzNjE0ODEjNDEjJDEjJDQjJDgz","아이비소아청소년과의원","의원","인천","인천서구","소아청소년과",2,126.6529239,37.5321316
"1943","JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQxMyQ0NjEwMDIjODEjJDEjJDIjJDgz","아이비소아청소년과의원","의원","경기","시흥시","소아청소년과",1,126.8074447,37.3700795
"1944","JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzExIyQxIyQ3IyQwMyQyNjE0ODEjODEjJDEjJDYjJDgz","아이빛소아과의원","의원","서울","관악구","소아청소년과",1,126.9433531,37.4819053
"1945","JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQwMyQzNjE4MzIjNjEjJDEjJDQjJDgz","아이사랑산부인과의원","의원","부산","부산진구","소아청소년과",1,129.0234245,35.1528934
"1946","JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ3MiQzNjE0ODEjNDEjJDEjJDQjJDgz","아이사랑소아과의원","의원","제주","제주시","소아청소년과",1,126.5404718,33.5079414
"1947","JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ5OSQyNjEwMDIjNjEjJDEjJDQjJDgz","아이사랑소아청소년과의원","의원","서울","강서구","소아청소년과",1,126.8607457,37.5577822
"1948","JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ5OSQzNjEyMjIjNjEjJDEjJDgjJDgz","아이사랑소아청소년과의원","의원","서울","성북구","소아청소년과",1,127.0100752,37.6088572
"1949","JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQyIyQ3IyQwMCQzNjE0ODEjNTEjJDEjJDYjJDgz","아이사랑소아청소년과의원","의원","서울","동작구","소아청소년과",1,126.9533125,37.4977708
"1950","JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ5MiQyNjE0ODEjNDEjJDEjJDQjJDgz","아이사랑소아청소년과의원","의원","인천","인천서구","소아청소년과",1,126.6656787,37.5297026
"1951","JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQxMyQ0NjE0ODEjNDEjJDEjJDQjJDgz","아이사랑소아청소년과의원","의원","경기","성남수정구","소아청소년과",1,127.1429284,37.4727085
"1952","JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ5MiQyNjE0ODEjNjEjJDEjJDAjJDgz","아이사랑소아청소년과의원","의원","인천","인천남동구","소아청소년과",1,126.7485716,37.4235218
"1953","JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ4MiQ0NjE0ODEjNjEjJDEjJDgjJDgz","아이사랑소아청소년과의원","의원","경북","칠곡군","소아청소년과",1,128.3940861,36.0726733
"1954","JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ4OSQ0NjE0ODEjODEjJDEjJDIjJDgz","아이사랑소아청소년과의원","의원","경남","창원의창구","소아청소년과",1,128.6196834,35.2516385
"1955","JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ2MiQzNjE0ODEjNTEjJDEjJDIjJDgz","아이사랑소아청소년과의원","의원","경기","부천시","소아청소년과",1,126.8224868,37.4679981
"1956","JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQxMyQzNjE4MzIjNDEjJDEjJDgjJDgz","아이사랑소아청소년과의원","의원","경기","안양동안구","소아청소년과",2,126.9353531,37.3983756
"1957","JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQwMyQyNjE0ODEjNTEjJDEjJDIjJDgz","아이사랑의원","의원","경기","수원영통구","소아청소년과",1,127.055317,37.239326
"1958","JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQwMyQzNjEwMDIjNDEjJDEjJDgjJDgz","아이산의원","의원","경기","고양일산서구","소아청소년과",1,126.7582834,37.6902213
"1959","JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ5OSQ0NjE0ODEjODEjJDEjJDYjJDgz","아이새움 소아청소년과의원","의원","경기","광주시","소아청소년과",3,127.2339878,37.3859766
"1960","JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ4MiQyNjEyMjIjNDEjJDEjJDgjJDgz","아이샘소아청소년과의원","의원","경기","부천시","소아청소년과",1,126.8107668,37.4879735
"1961","JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ3MiQzNjEwMDIjNzEjJDEjJDgjJDgz","아이생각소아청소년과의원","의원","광주","광주북구","소아청소년과",1,126.8595575,35.2073417
"1962","JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ5OSQyNjE4MzIjODEjJDEjJDYjJDgz","아이세상소아청소년과의원","의원","전북","익산시","소아청소년과",3,126.9386367,35.9518478
"1963","JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ3OSQzNjE4MzIjNDEjJDEjJDgjJDgz","아이세상소아청소년과의원","의원","제주","제주시","소아청소년과",1,126.5752568,33.5147338
"1964","JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ3MiQzNjEyMjIjNDEjJDEjJDgjJDgz","아이소망산부인과의원","의원","인천","인천미추홀구","소아청소년과",1,126.6460673,37.4649415
"1965","JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQ3MiQzNjE4MzIjNTEjJDEjJDIjJDgz","아이숲소아청소년과의원","의원","서울","서초구","소아청소년과",1,127.0609502,37.4555506
"1966","JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQyIyQ3IyQwMCQyNjEwMDIjNjEjJDEjJDQjJDgz","아이숲소아청소년과의원","의원","광주","광주북구","소아청소년과",1,126.8761366,35.1753498
"1967","JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQxMyQyNjEwMDIjODEjJDEjJDIjJDgz","아이숲연합소아청소년과의원","의원","대구","대구동구","소아청소년과",1,128.6977962,35.8631357
"1968","JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQxMyQyNjEwMDIjNDEjJDEjJDgjJDgz","아이쑥쑥소아청소년과의원","의원","서울","광진구","소아청소년과",1,127.0949441,37.5415877
"1969","JDQ4MTYyMiM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQzIyQwMyQzNjE0ODEjNjEjJDEjJDQjJDgz","아이안소아청소년과의원","의원","충북","청주흥덕구","소아청소년과",2,127.4268881,36.6423665
"1970","JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQxIyQ4OSQzNjE4MzIjNjEjJDEjJDAjJDgz","아이앤누리소아청소년과 의원","의원","경기","수원권선구","소아청소년과",1,127.0230581,37.2507755
"1971","JDQ4MTYyMiM1MSMkMiMkNCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNDEjJDEjJDgjJDgz","아이앤맘소아청소년과의원","의원","강원","강릉시","소아청소년과",4,128.8990071,37.7583465
"1972","JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ2MiQzNjEwMDIjODEjJDEjJDIjJDgz","아이앤젤여성의원","의원","부산","부산기장군","소아청소년과",1,129.1796481,35.3204509
"1973","JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ2MiQyNjEyMjIjNTEjJDEjJDYjJDgz","아이언소아청소년과의원","의원","경기","화성시","소아청소년과",1,127.1081241,37.2664752
"1974","JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQyIyQ3IyQwMCQzNjE4MzIjNDEjJDEjJDgjJDgz","아이언소아청소년과의원","의원","경기","용인기흥구","소아청소년과",1,127.108158,37.2664798
"1975","JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ5OSQzNjEwMDIjNjEjJDEjJDgjJDgz","아이언소아청소년과의원","의원","경기","남양주시","소아청소년과",1,127.2441115,37.6550783
"1976","JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ4MiQzNjEwMDIjNTEjJDEjJDIjJDgz","아이엘산부인과소아청소년과의원","의원","서울","영등포구","소아청소년과",1,126.902925,37.5336729
"1977","JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQyIyQxIyQwMCQzNjE4MzIjNjEjJDEjJDQjJDgz","아이엘소아청소년과의원","의원","부산","부산해운대구","소아청소년과",1,129.145091,35.156667
"1978","JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ2MiQ0NjEwMDIjODEjJDEjJDYjJDgz","아이엘소아청소년과의원","의원","경기","고양덕양구","소아청소년과",2,126.8307206,37.6316573
"1979","JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ3OSQzNjE0ODEjNzEjJDEjJDgjJDgz","아이오르의원","의원","경기","오산시","소아청소년과",1,127.071772,37.1461194
"1980","JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ3MiQzNjEyMjIjNjEjJDEjJDAjJDgz","아이온소아청소년과의원","의원","서울","구로구","소아청소년과",2,126.8877039,37.5095178
"1981","JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQ4OSQzNjE0ODEjNDEjJDEjJDQjJDgz","아이온소아청소년과의원","의원","경기","광주시","소아청소년과",1,127.2463633,37.3701499
"1982","JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ3OSQzNjE4MzIjNjEjJDEjJDgjJDgz","아이온연합소아청소년과의원","의원","경기","수원권선구","소아청소년과",1,126.9430843,37.2739115
"1983","JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ5OSQzNjEwMDIjNTEjJDEjJDYjJDgz","아이원소아청소년과의원","의원","광주","광주남구","소아청소년과",1,126.9250481,35.1733261
"1984","JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ2MiQyNjEwMDIjODEjJDEjJDIjJDgz","아이원소아청소년과의원","의원","대구","대구달성군","소아청소년과",1,128.464438,35.8589508
"1985","JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ2MiQyNjEwMDIjNzEjJDEjJDgjJDgz","아이웰봄 소아청소년과의원","의원","경기","용인기흥구","소아청소년과",2,127.0727242,37.2371504
"1986","JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQxMyQ0NjE0ODEjNzEjJDEjJDgjJDgz","아이웰소아청소년과의원","의원","서울","송파구","소아청소년과",1,127.1086482,37.5212331
"1987","JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ4OSQyNjEyMjIjNjEjJDEjJDgjJDgz","아이웰소아청소년과의원","의원","경기","화성시","소아청소년과",2,126.9228399,37.1310643
"1988","JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQwMyQyNjE0ODEjNjEjJDEjJDQjJDgz","아이자람소아청소년과의원","의원","대구","대구달서구","소아청소년과",1,128.5274069,35.8145194
"1989","JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ4MiQzNjEyMjIjNzEjJDEjJDgjJDgz","아이제일산부인과의원","의원","서울","은평구","소아청소년과",1,126.9215397,37.607412
"1990","JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQwMyQzNjEyMjIjODEjJDEjJDYjJDgz","아이조아소아청소년과의원","의원","경남","창원의창구","소아청소년과",1,128.6381175,35.2585492
"1991","JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE4MzIjNjEjJDEjJDAjJDgz","아이조은성모소아청소년과의원","의원","서울","동작구","소아청소년과",1,126.9283796,37.4987349
"1992","JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ3MiQyNjE0ODEjNTEjJDEjJDYjJDgz","아이조은소아청소년과의원","의원","경남","양산시","소아청소년과",1,129.0250648,35.3201411
"1993","JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ3MiQyNjE4MzIjNDEjJDEjJDgjJDgz","아이조은연합소아청소년과의원","의원","경기","시흥시","소아청소년과",3,126.8547879,37.3735281
"1994","JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ2MiQyNjE0ODEjNDEjJDEjJDgjJDgz","아이조은행복쑥쑥의원","의원","경기","시흥시","소아청소년과",1,126.8524216,37.3776992
"1995","JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ4MiQzNjEwMDIjNjEjJDEjJDgjJDgz","아이좋은소아청소년과의원","의원","울산","울산울주군","소아청소년과",1,129.122744,35.5776464
"1996","JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQzIyQ5MiQyNjEyMjIjODEjJDEjJDIjJDgz","아이큰소아청소년과의원","의원","경북","구미시","소아청소년과",1,128.4312401,36.1558232
"1997","JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz","아이클소아청소년과의원","의원","경기","김포시","소아청소년과",1,126.6818513,37.6552026
"1998","JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ5OSQyNjEyMjIjNTEjJDEjJDYjJDgz","아이투비산부인과의원","의원","서울","서초구","소아청소년과",1,126.9899239,37.4941721
"1999","JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ5OSQyNjE4MzIjNzEjJDEjJDgjJDgz","아이튼튼소아과의원","의원","경기","부천시","소아청소년과",1,126.8052029,37.5232578
"2000","JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQyIyQ3IyQwMCQyNjE4MzIjNDEjJDEjJDgjJDgz","아이튼튼소아청소년과의원","의원","부산","부산동래구","소아청소년과",1,129.0824914,35.2109919
"2001","JDQ4MTYyMiM1MSMkMiMkNCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQwMyQ0NjEwMDIjODEjJDEjJDYjJDgz","아이튼튼소아청소년과의원","의원","강원","원주시","소아청소년과",1,127.9496766,37.3302107
